Report ID,Drugs,Categories,Non-Substance,Context,Dose Method,Intensity,Gender,Title,Author,Date,Views
60491,Mushrooms[method]oral[form]dried,,,,,Medium,,Healing by God,Fayhe,Jan 11 2008,6516
60494,"2C-E[method]oral[amount]14 mg[form]liquid,Phenethylamine",,,,,Medium,,A Relaxing High,Tugger,Mar 13 2007,23289
60495,"MDMA[method]oral[form]pill / tablet,Stimulants",,,,,Strong,,Confessions of a Middle-aged Ecstasy Eater,Anonymous,Feb 6 2007,84355
60498,Ginkgo biloba[method]oral[amount]120 mg[form]daily,,,,,Light,,Clear Dreams,Mrs. Doctor,Feb 27 2007,15636
60510,"Cocaine[method]IV[amount]0.3 g,Pharms - Zolpidem",,,,,Extreme,,There was Definitely a Pop,Photopiate,Feb 22 2007,95167
60511,Salvia divinorum[method]smoked[form]dried,,,,,Light,,One Gets What One Puts In,Nate,Sep 8 2009,2834
60513,"Opioids,Pharms - Oxycodone[method]IV[amount]repeated[form]pill / tablet",,,,,Medium,,The High is Literally That Good,Westacy,Jun 21 2007,109887
60515,5-MeO-DiPT[method]IV[amount]5.0 mg[form]powder / crystals,,,,,Medium,,As Sketchy as It Sounds...,Alex,Mar 15 2007,5433
60536,Salvia divinorum[method]smoked[amount]1 hit[form]extract,,,,,Extreme,,In My Time of Dying - A Breakthrough Dose,TMoore,Aug 26 2009,5875
60546,Mushrooms[method]oral[amount]6 g[form]tea,,,,,Medium,,Awakening,Steve,Oct 2 2009,41624
60558,"Pharmaceuticals,Pharms - Bupropion[form]daily,SSRIs",,,,,Medium,,A Happy Sloth Quits Cold Turkey,Zapped,Jul 21 2009,17251
60559,Nitrous Oxide[method]inhaled[amount]repeated[form]gas,,,,,,,"Synchronicity, Ghosts, and Earwax",Balloon Eye,Mar 10 2010,8632
60574,Kratom[method]oral[amount]7.0 g[form]powder / crystals,,,,,Medium,,A Blissful Rush,Younger Cole,Mar 4 2007,29485
60576,"Pharms - Citalopram[method]oral[amount]10 mg[form]daily,SSRIs",,,,,,,No Decline,heyonah,Feb 9 2007,349
60582,"2C-B[method]rectal[amount]20 mg[form]liquid,Phenethylamine",,,,,Medium,,B's Best in the Butt,xnidcx,Sep 6 2007,7528
60586,Salvia divinorum[method]smoked[amount]2 bowls[form]extract,,,,,Medium,,On Unity,Alhana_catherine,Apr 1 2007,3584
60587,2C-T-2[form]powder / crystals,,,,,,,Four Long Years,Tryphen,Feb 22 2007,16013
60588,H.B. Woodrose[method]oral[form]ground / crushed,,,,,,,The Finest Powder Possible,quietlight,Jan 31 2008,313
60589,2C-I[method]oral[form]powder / crystals,,,,,Medium,,2C-Incredible,Tryphen,Mar 28 2007,10145
60594,Morning Glory[method]oral[amount]250 seeds[form]extract,,,,,Strong,,Perfect Preparation! Amazing Trip!,Aquanina,Oct 23 2007,17632
60599,Pharms - Tramadol[method]oral[amount]100 mg[form]pill / tablet,,,,,Light,,Great for Withdrawals,Applejack,Jun 27 2007,12496
60601,"Nicotine[method]transdermal[amount]14 mg[form]patch,Tobacco",,,,,Strong,,Technicolor Dreams,Angryferret,Oct 16 2007,30215
60604,Pharms - Quetiapine[method]oral[amount]600 mg[form]daily,,,,,Medium,,"Lifesaving, Yes - Recreational Value, None",Patrick,Jun 26 2009,18041
60605,Salvia divinorum,,,,,Medium,,Lost My 'S' Plates,Bubba,Sep 13 2009,4192
60609,"Melatonin[method]smoked[amount]5.0 mg[form]ground / crushed,Tobacco[method]smoked",,,,,Light,,Smoking a Joint,Mherringto,Mar 12 2007,15572
60617,"Alcohol[method]oral[amount]45 oz[form]liquid,Benzodiazepines,Pharmaceuticals,Pharms - Alprazolam[method]oral[amount]2.5 mg[form]pill / tablet",,,,,Medium,,Unexpected Knockdown,Bombenhagel,Dec 5 2007,12266
60623,2C-T-2[method]oral[amount]15 mg[form]powder / crystals,,,,,Strong,,Unloading Some Old Baggage,Totem,Feb 23 2007,14694
60625,Modafinil[method]oral[amount]200 mg[form]daily,,,,,Light,,Regular Long-term Usage,Anonymous,Feb 20 2007,29606
60628,"Heroin[method]smoked[amount]15 mg[form]tar / resin,Opiates",,,,,Medium,,Content Emptiness,Gary,Jul 21 2009,36803
60634,"MDMA[method]oral[amount].5 tablets,Stimulants",,,,,Strong,,That's Why We're Here,Pro- E,Oct 15 2010,4081
60635,"Hydrocodone[method]oral[amount]4 tablets,Opioids",,,,,Light,,Orgasmic Trip to the Land of Calm,Geekchic,Jun 14 2007,13451
60639,"MDMA[method]oral[amount]2 tablets[form]pill / tablet,Stimulants",,,,,Strong,,Translation of Generation,RollzFanatik,Dec 12 2007,3991
60641,Pharms - Quetiapine[method]oral[amount]450 mg[form]daily,,,,,Light,,Suicide Prevention,Xdefeatsy,Jun 26 2007,16507
60642,Heimia salicifolia[method]smoked[amount]6.0 g[form]extract,,,,,Extreme,,Near-Death Experience,Oranos,Apr 1 2007,21159
60643,"Hydrocodone[form]daily,Opioids,Pharms - Oxycodone[form]daily",,,,,,,Hydrocodone to Oxycodone Transition,Anon,Aug 1 2010,21780
60645,Diphenhydramine[method]oral[amount]500 mg[form]pill / tablet,,,,,Strong,,Recycling Wreaths,Benadryl,Dec 20 2008,9528
60646,Salvia divinorum[method]smoked[amount]3 hits[form]extract,,,,,Extreme,,I Thought I Was Dead,Frodel,May 4 2007,33586
60658,Pharms - Gabapentin[method]oral[amount]1500 mg[form]pill / tablet,,,,,Medium,,An Orange a Day,Happyphyco,Jan 12 2011,14441
60659,Pharms - Gabapentin[method]oral[amount]3.0 g[form]pill / tablet,,,,,Medium,,Mild High and No Edge,Who_Deenie,Apr 11 2007,143691
60664,Pharms - Buprenorphine[method]sublingual[amount]2.0 mg[form]ground / crushed,,,,,Medium,,It Has Its Ups and Downs,Starslight,Apr 4 2007,38322
60665,"MDMA[method]oral[amount]2 tablets,Stimulants",,,,,Medium,,I Can't Forget,somewilliepete,Apr 18 2008,4863
60669,DOC[method]oral[amount]1[form]blotter / tab,,,,,Medium,,Wait... This Isn't Acid,mase,Dec 16 2007,11464
60674,Brugmansia[method]oral[amount]1 cup[form]tea,,,,,Extreme,,Visions in the Rainforest,Ed,Feb 13 2007,13483
60676,DXM[method]oral[amount]600 mg[form]capsule,,,,,,,Red Jellies,ED,Sep 22 2007,377
60677,"Pharmaceuticals,Pharms - Bupropion[method]oral[amount]450 mg[form]daily",,,,,Medium,,Life Saver,Neon,Jul 21 2009,16880
60680,Kratom[method]oral[amount]12 g[form]plant material,,,,,Medium,,Flour Balls - Ingestion is Powerful!,Majinbijiita,Mar 6 2007,30163
60682,2C-I[method]oral[amount]27 drops[form]liquid,,,,,Medium,,The Frightening Simple Truth,Maiku,Mar 19 2007,24930
60685,Pharms - Tramadol[method]oral[amount]repeated[form]pill / tablet,,,,,Light,,The Subtle Creep,Swamp,Jun 26 2007,6878
60691,"Modafinil[method]oral[amount]200 mg[form]pill / tablet,Pharms - Methylphenidate[method]oral[amount]10 mg[form]pill / tablet",,,,,Light,,Procrastination and Time Management,Side Effect,Feb 14 2007,30530
60704,DOB,,,,,,,Ripped,Monk,Feb 14 2007,57
60705,"Alcohol[amount]repeated[form]liquid,Cannabis[amount]repeated[form]daily,Cocaine[amount]repeated[form]daily,DXM[amount]repeated[form]liquid,Heroin[amount]repeated[form]daily,Opiates",,,,,Medium,,"Addiction, Recovery, Addiction",Benhamin,Feb 23 2010,60730
60718,"Cannabis[method]smoked[amount]0.5 joints/cigs[form]plant material,Kratom[method]oral[amount]0.5 tsp[form]plant material,Mushrooms[method]oral[amount]1.125 g[form]dried",,,,,Strong,,Things I Won't Try Again,One Timer,Oct 16 2007,22820
60728,Pharms - Zolpidem[method]oral[amount]repeated[form]daily,,,,,Medium,,"My Wife Is the Addict, I'm the Victim",Dave K,Jun 25 2007,19006
60736,Various,,,,,No Effect,,Hmmmm ... Is That It?,Reuters,Feb 22 2007,8819
60737,"Amphetamines[method]oral[amount]40 mg[form]pill / tablet,Stimulants",,,,,Extreme,,From Ubermensch to Mental Lockdown,Stugatz,May 7 2007,47605
60743,"Cannabis[method]smoked[amount]1 cig.[form]ground / crushed,MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,Hoe's Down,Sam,Mar 22 2010,6770
60746,"Amphetamines[method]oral[amount]30 mg[form]daily,Benzodiazepines,Heroin[method]IV[amount]repeated[form]daily,Morphine[method]oral[amount]100 mg[form]daily,Naloxone[form]daily,Opiates,Opioids,Pharms - Buprenorphine[form]daily,Pharms - Diazepam[method]oral[amount]20 mg[form]daily,Pharms - Oxycodone[method]insufflated[amount]20 mg[form]daily,Stimulants",,,,,Medium,,I Knew There Was No Turning Back,Anonymous,Jun 26 2007,111309
60755,"Caffeine[method]oral[amount]5 cups[form]daily,Cannabis[method]smoked[amount]2 hits[form]daily",,,,,Extreme,,The Caffeine Fiend,stenza,Sep 4 2009,17991
60774,Datura[method]oral[amount]50 seeds[form]seeds,,,,,Extreme,,Unintelligent Experiment,Borealis,Feb 17 2007,69100
60776,Pharms - Propylhexedrine[method]oral[amount]250 mg,,,,,Light,,Lavender Burps,Anonymous,Mar 12 2007,22210
60777,Salvia divinorum[method]smoked[amount]3 hits[form]extract,,,,,Strong,,Beyond the Gridline,Sandy,Jul 21 2008,3169
60783,"Opioids,Pharms - Oxycodone[method]oral[amount]10 ml[form]ground / crushed",,,,,Medium,,Both the Highs and the Lows,Chemist,Jun 12 2009,40047
60791,Absinthe[method]oral[amount]3 shots[form]liquid,,,,,Medium,,Sweet Dream on the Plane,WearyTraveler,Oct 7 2009,16382
60796,Mushrooms[method]oral[amount]0.8 g[form]dried,,,,,Medium,,"Ice Cream Computer, but No Ego Death",Slackwater Farmer,Mar 11 2007,7104
60805,Salvia divinorum[method]smoked[amount]0.25 tsp[form]extract - 5x,,,,,Strong,,Faeries Make Good Lovers,ThE_BluE_ShoE,Sep 24 2007,11192
60808,2C-T-21[method]oral[amount]11 mg,,,,,Light,,"Hello I Am Here, How Are You?",tryphen,Sep 14 2007,7199
60810,Nitrous Oxide[method]inhaled[amount]2 hits[form]gas,,,,,Medium,,Fun and Simple Euphoria,Norwegianwood,Jul 21 2009,15080
60811,LSD[method]oral[amount]1 hit[form]blotter / tab,,,,,Strong,,Hunted by Cops and Dogs,Corpsedust,May 31 2007,4474
60813,Salvia divinorum[method]sublingual[amount]repeated[form]liquid,,,,,Strong,,I am Sound,Al d'us Hucksleigh,Oct 5 2007,7554
60822,"Hydrocodone[method]oral[amount]37.5 mg,Opioids,Pharms - Oxycodone[method]oral[amount]30 mg,Pharms - Promethazine[method]oral[amount]100 mg",,,,,Strong,,Totally Destroyed,Josh,Oct 10 2009,32281
60825,Mushrooms[method]oral[amount]1.75 g[form]dried,,,,,Medium,,A First Trip Yields a Corpse and Empathy,Oblivious 44,Jun 23 2007,3628
60827,"Alcohol[method]oral[amount]6 glasses[form]liquid,Cannabis[method]smoked[amount]1 bowl[form]plant material,Unknown",,,,,Extreme,,The Slinky Effect,Erik Nelson,Apr 30 2007,18127
60828,LSD[method]oral[amount]1 hit[form]blotter / tab,,,,,Medium,,Set & Setting: Two Wrongs Donðt Make A Right,Borealis,May 6 2007,23864
60835,"4-HO-DiPT[method]oral[amount]22 mg,Cannabis[method]smoked[form]plant material,Hydrocodone[method]oral[amount]5.0 mg,Opioids",,,,,Medium,,Time for Bed,Side Effect,Jun 25 2007,9619
60838,Wormwood[method]smoked[form]plant material,,,,,Light,,Wavyish,Lelekuglamo,Jul 22 2009,5323
60841,"Pharmaceuticals,Pharms - Sertraline[method]oral[amount]50 mg[form]daily,SSRIs",,,,,Medium,,Learning to Overcome the Numbess to Life,Bestieverdid,Jul 23 2009,13625
60843,Datura[method]oral[amount]30 seeds[form]seeds,,,,,Strong,,Picking Apples,eggspurt,Feb 20 2007,192
60844,"5-MeO-DMT[method]vaporized[amount]repeated,Nitrous Oxide[method]inhaled[amount]repeated",,,,,Strong,,"Not the Void, Just Nothing at All",Egor,Dec 20 2015,788
60845,4-HO-DET[amount]repeated[form]powder / crystals,,,,,Medium,,The Friendly Overview,Wr,Jun 19 2007,8336
60851,BZ[method]IM,,,,,Strong,,"Army Volunteer Account, Edgewood Arsenal",John,Feb 19 2007,50966
60858,"Opiates,Poppies - Opium[method]oral[amount]8 oz[form]tea",,,,,,,Making Tea,Anonymous,Oct 16 2007,47584
60867,"Cannabis[method]smoked,Pharms - Divalproex[method]oral[amount]2000 mg[form]daily,Pharms - Fluvoxamine[method]oral[amount]250 mg[form]daily,Pharms - Mirtazapine[method]oral[amount]45 mg[form]daily,Pharms - Risperidone[method]oral[amount]2.0 mg[form]daily,Pharms - Zopiclone[method]oral[amount]11.25 mg",,,,,Strong,,Toxic Cocktail,Darkstar,Feb 5 2008,27581
60869,GHB[method]oral[amount]5.0 ml[form]liquid,,,,,Medium,,Warm Legs,Psych0naut,May 9 2007,16053
60872,Kratom[method]oral[amount]3.0 g[form]plant material,,,,,Medium,,A Warm Opiate Feeling,Psych0naut,Feb 22 2007,36742
60874,Mushrooms[method]oral[amount]1.5 g[form]dried,,,,,Medium,,Acceleration Should Be Illegal,b0red5tiff,Mar 31 2007,13000
60881,Cocaine[method]insufflated[amount]repeated[form]powder / crystals,,,,,Medium,,The Downward Spiral Little By Little,coke luver,Aug 8 2007,6534
60887,Mushrooms[method]oral[amount]10 g[form]fresh,,,,,Medium,,"Pleasant, Shocking, Overwhelming",Highseekermic,Oct 25 2007,3761
60897,,,,,,Medium,,,,,
60902,Morning Glory[method]oral[amount]30 g,,,,,Extreme,,Insane for a Day,Fallsign,Apr 23 2007,19833
60903,Coleus[method]smoked[amount]2 leaves[form]dried,,,,,Light,,Completely Unexpected,Jewfie,Mar 12 2007,19657
60907,Mushrooms[method]oral[amount]3.0 g[form]dried,,,,,Medium,,Wonder and Terror,Mikey,Nov 16 2007,11948
60914,4-AcO-DiPT[method]insufflated[form]powder / crystals,,,,,Medium,,Another Perspective,4-Acetoxy-DiPT,Apr 12 2007,7486
60915,LSD[method]oral[amount]2 hits[form]blotter / tab,,,,,Strong,,I Heard the Ocean Singing,Ripples,Mar 28 2007,5543
60926,Mushrooms[method]oral[amount]1/8 oz[form]dried,,,,,Medium,,A Million Thoughts Is Never Infinity...,Mushrooms,Sep 13 2009,6497
60933,Diphenhydramine[method]oral[amount]200 mg[form]pill / tablet,,,,,Medium,,Beautiful in Moderation,Offbeat Dude,Nov 28 2007,8482
60939,DMT[method]IV[amount]20 mg,,,,,Light,,IV Trial,Loki,Apr 27 2007,20401
60941,Piperazines[method]oral[amount]repeated[form]liquid,,,,,Medium,,First Dissappointed Then a Believer,Anonymous,May 21 2007,16317
60946,"Pharmaceuticals,Pharms - Sertraline[method]oral[amount]1500 mg[form]pill / tablet,SSRIs",,,,,Extreme,,Paranoia Strikes,Cris,Sep 4 2009,8962
60953,"Cannabis[method]smoked[amount]1 cig.[form]plant material,LSD[method]oral[amount]1 hit[form]blotter / tab,Mushrooms[method]oral[amount]2.0 g[form]dried",,,,,Medium,,Machine of Society,Glowstix,Oct 5 2007,67965
60963,Phalaris Grass[method]smoked[form]extract,,,,,Light,,Easy to Get Off on Grass,Neo-Shamanism,May 4 2010,14692
60966,Mushrooms[method]oral[amount]2 g[form]dried,,,,,Medium,,A Loss of Desires,Sjshroomer,Oct 5 2009,3688
60967,"MDMA[method]oral[amount]1.5 tablets,Stimulants",,,,,Medium,,Great Therapeutic Tool,Mmerik,May 3 2007,23097
60968,Methylone[method]oral[amount]50 mg[form]powder / crystals,,,,,Medium,,"The Perfect Evening, The Perfect Substance",WhatNot,Mar 12 2007,41848
60972,Morning Glory[method]oral[amount]42.5 g[form]seeds,,,,,Strong,,"Nothing Unusual, Just A Blue Sun",MunkyJuce69,Jun 6 2007,7548
60983,Pharms - Procaine[method]insufflated[amount]100 mg[form]powder / crystals,,,,,Light,,A Bad Nothing,Digital_Cwboy,Jun 20 2007,17339
60986,"Morning Glory,Turbina corymbosa[method]oral[amount]15 seeds[form]tea",,,,,Medium,,Eating Pretzels,Musicman4534,Jul 23 2007,10253
60995,Salvia divinorum[method]smoked[amount]repeated[form]extract - 5x,,,,,Strong,,Knocking Over Doors,redjackblue,Jun 2 2007,4930
60998,Pharms - Zolpidem[method]oral[amount]repeated[form]pill / tablet,,,,,Strong,,Disaster,Ambiengirl,Oct 15 2007,28335
61003,"H.B. Woodrose[method]oral[amount]6 seeds[form]liquid,Morning Glory[method]oral[amount]20 seeds[form]liquid",,,,,Medium,,"Memories, Music and Much More",Tripia,Jul 4 2007,11018
61004,H.B. Woodrose[method]oral[amount]12 seeds[form]seeds,,,,,Strong,,Pulled Out of Suicidal Depression,TryptamineDreamer,Sep 28 2009,9068
61015,Salvia divinorum[method]smoked[amount]1 hit,,,,,Strong,,Fractal Eternity,Fluffsta,Feb 6 2008,7053
61018,Dimenhydrinate[method]oral[amount]900 mg[form]pill / tablet,,,,,Strong,,Temporary Mental Retardation,Kota,Oct 7 2009,38733
61025,St. John's Wort[method]oral[amount]300 mg[form]capsule,,,,,Medium,,An Astoundingly Improved Life,Rivendale286,Feb 28 2008,40613
61038,"Naloxone,Pharms - Buprenorphine[amount]repeated[form]daily",,,,,,,The Scoop,Kmfdm2357,Oct 10 2010,14165
61042,"DMT[method]insufflated[amount]20 mg[form]powder / crystals,LSD[method]oral[amount]1 hit[form]gel tab",,,,,Medium,,Mutual Experience of the Ever Present Now,Galactic Reset,Sep 13 2008,7739
61051,2C-T-2[method]rectal[amount]12 mg[form]liquid,,,,,Strong,,A Day at the Imaginarium,Semanticatica,Mar 11 2007,14676
61060,Methylone[method]oral[amount]187.2 mg[form]capsule,,,,,Medium,,Empathogen-Entactogen Subjective Comparisons,Swlu,Mar 12 2007,14974
61062,Pharms - Tramadol[method]oral[amount]250 mg[form]pill / tablet,,,,,Medium,,A Night of Vomiting,Bleh17,Jun 24 2007,11286
61063,Pharms - Atomoxetine[method]oral[amount]40 mg[form]pill / tablet,,,,,Medium,,Not What I Expected,GBVsoldier,Sep 3 2008,57348
61067,Morning Glory[method]oral[amount]150 seeds[form]tea,,,,,Medium,,Calling of the Goddess,Asymptote,Jun 2 2007,6401
61071,Morning Glory[method]oral[amount]320 seeds[form]gel tab,,,,,Strong,,Jimi and the Woolen Cat,A Friend,Aug 26 2009,6112
61077,"Pharms - Venlafaxine[method]oral[amount]150 mg[form]daily,Various[amount]repeated",,,,,,,Hyper and Compulsive,Jellie,Jul 12 2010,6996
61080,"H.B. Woodrose,Unknown[method]oral[amount]6 seeds",,,,,,,Did Seizures Result from Ingestion?,EMT,Apr 17 2008,378
61081,LSD[method]oral[amount]1 hit[form]blotter / tab,,,,,Medium,,Absolute Magic,kid,Mar 8 2010,3586
61083,Ayahuasca[method]oral[amount]1 oz[form]liquid,,,,,Medium,,Therapy in the Amazon,Energy Cloud,Feb 28 2007,4920
61091,Catnip[method]smoked[amount]1 cig.[form]plant material,,,,,Light,,Does It Work?,Zultone,Oct 14 2009,12366
61093,"LSD[method]oral[amount]repeated[form]blotter / tab,MDMA[method]oral[amount]repeated[form]pill / tablet,Mushrooms[method]oral[amount]repeated,Stimulants",,,,,Strong,,The Fugue State,Will,Jun 20 2007,94686
61098,Cacti[method]oral[amount]500 mg[form]extract,,,,,Strong,,Gnostic Experience,Boogie-dy,Mar 1 2007,19837
61099,Mushrooms[method]oral[amount]4.5 g[form]dried,,,,,Medium,,The Slipping Wheels in My Head,Stoned Rafiki,Oct 7 2009,2592
61106,Pharms - Tramadol[method]smoked[amount]100 mg[form]ground / crushed,,,,,Light,,An Attempt to Smoke It,Med Head,Jun 30 2007,67170
61112,"Cocaine[method]IV[amount]0.5 g[form]powder / crystals,Heroin[method]IV[amount]0.1 g[form]powder / crystals,Opiates",,,,,Medium,,The Yins and Yangs of the Speedball,Hunter S. Johnston,Jan 5 2010,31969
61113,DMT[method]smoked[amount]60 mg[form]powder / crystals,,,,,Strong,,Psychedelic Rollercoaster,Elfdancer,Mar 19 2007,25023
61116,Piperazines[method]oral[amount]1 tablet[form]pill / tablet,,,,,Medium,,More Stimulant than Empathogen,Pogle,Apr 12 2007,14832
61118,"Opioids,Pharms - Oxycodone[form]pill / tablet",,,,,Medium,,Use Turned to Addiction,DL,Sep 22 2009,1851
61119,Caffeine[amount]repeated,,,,,Medium,,A Nasty Drug Gurd Yuk...!,Traven,Oct 3 2009,10441
61120,"Ayahuasca,Harmala Alkaloids,Mimosa spp.,Syrian Rue[method]oral[amount]4.0 g[form]tea",,,,,Extreme,,Near Fatality,dumb college junkie,Mar 1 2007,41262
61125,Datura[method]oral[amount]4 tsp[form]seeds,,,,,Extreme,,japanese blood islands,james,Mar 5 2007,31304
61127,"Cannabis[method]smoked[amount]1.5 g[form]fresh,H.B. Woodrose[method]oral[amount]15 seeds[form]extract",,,,,Extreme,,Hawaiian Baby. Huh? Lucid Nations,jellyman,Nov 8 2009,9437
61129,Salvia divinorum[form]extract,,,,,Strong,,Analysis of Consciousness Changes,Digger,Oct 27 2009,9268
61132,Pharms - Clonidine[amount]repeated,,,,,Extreme,,Opiate With Druel...,chill,Oct 3 2009,21495
61136,Amanitas[method]oral[amount]25 g[form]dried,,,,,Strong,,"Euphoria, Courage, and Glory",TehGreatMutato,Apr 16 2007,21975
61138,"4-AcO-MiPT[method]oral[amount]20 mg,4-HO-DET[method]oral[amount]10 mg,5-MeO-MIPT[method]smoked[amount]9.0 mg",,,,,Medium,,New Definition of Awareness,WR,Mar 12 2007,13794
61159,"Cannabis[method]smoked[amount]2 hits[form]plant material,LSD[method]oral[amount]4 hits[form]blotter / tab",,,,,Medium,,The Second Time Around,TwoX,Dec 2 2009,3632
61162,"4-HO-MiPT[method]oral[amount]10 mg[form]capsule,Alcohol[method]oral[amount]repeated[form]liquid,Methylone[method]oral[amount]300 mg[form]powder / crystals",,,,,Strong,,I Redosed While Drunk,DigitalAngel,Apr 18 2007,21581
61164,"Pharmaceuticals,Pharms - Bupropion[method]oral[amount]9000 mg[form]pill / tablet",,,,,Extreme,,No High and a Near Death Experience,anon,Mar 6 2007,17292
61167,Coca[method]oral[amount]3.0 g[form]tea,,,,,Medium,,Relief from IBS,android70,Mar 6 2007,18529
61169,4-AcO-MiPT[method]oral[amount]repeated[form]powder / crystals,,,,,Medium,,Complete Revolution in Thought,Eggsminuspan,Mar 12 2007,12029
61171,DMT[method]smoked[form]powder / crystals,,,,,Medium,,Laboratory Synthesis,Devchem,Mar 26 2007,38100
61175,Cannabis[method]smoked[amount]9 hits[form]tar / resin,,,,,Medium,,Shaping My Thoughts,Branflakes,Oct 25 2007,5217
61181,"Alcohol[method]oral[form]liquid,Caffeine[amount]repeated,Wormwood[method]oral[form]extract",,,,,Medium,,The Green Fairy and Me,Playswithfire,Nov 29 2007,10979
61183,Pharms - Methylphenidate[method]oral[amount]repeated[form]pill / tablet,,,,,Medium,,Varying effects,Kjhg,Feb 10 2008,28710
61187,Pharms - Zolpidem[amount]repeated[form]pill / tablet,,,,,,,Watching the Fractalðs Cannabalism,Jack,Aug 22 2010,8633
61188,Yerba Mate[method]oral[form]tea,,,,,Medium,,Irritating Twitches,Zorro,Mar 6 2007,9993
61190,Salvia divinorum[method]smoked[amount]2 hits[form]extract,,,,,Strong,,The Eternal Nightmare,ASB,Dec 3 2009,4722
61196,PCP[method]smoked,,,,,Strong,,Wow My Heart Is Gonna Explode,Carl,Mar 6 2007,16770
61197,"Diphenhydramine[method]oral[amount]25 mg[form]daily,Pharms - Ziprasidone[method]oral[amount]100 mg[form]daily",,,,,Medium,,In the ER for Akathisia,one,Mar 6 2007,39959
61198,"2C-E[method]insufflated[form]powder / crystals,Phenethylamine",,,,,Strong,,Insanity,2ce Snort,May 5 2010,7284
61208,Datura[method]oral[form]seeds,,,,,Strong,,Now I'm a Criminal,Medstudent2020,Mar 17 2007,18989
61214,Salvia divinorum[method]smoked[amount]1 bowl[form]extract,,,,,Strong,,A Trip Through a Nightmare,Chris,Oct 27 2009,13475
61215,Salvia divinorum[method]smoked[amount]40 mg[form]extract,,,,,Strong,,"Death, Fight for Life",Chris,Mar 6 2007,4664
61216,"Heroin[amount]repeated,Opiates,Opioids,Pharms - Oxycodone[method]insufflated[amount]repeated[form]daily",,,,,,,Oxy Head,Chris M,Oct 25 2007,39851
61222,"MDMA,Stimulants",,,,,Medium,,X'ed Out,Larry Smith,Mar 5 2007,28102
61226,"Nitrous Oxide[method]inhaled[amount]repeated[form]gas,Pharmaceuticals,Pharms - Sertraline[form]daily,SSRIs",,,,,Medium,,A Million Laughing Heads,Mitch P,Mar 6 2007,16322
61228,Piperazines[method]oral[amount]90 mg[form]powder / crystals,,,,,Medium,,"Mundane, Crappy, Poor Piperazine",Splatt,Mar 6 2007,24842
61238,Salvia divinorum[method]smoked[amount]1 hit[form]extract - 10x,,,,,Strong,,Forgetting Myself,CJ,May 5 2007,9013
61243,DXM[amount]repeated,,,,,Medium,,Overmind Theme,Ian,Aug 26 2008,6707
61252,"Amphetamines[method]oral[amount]60 mg[form]daily,Stimulants",,,,,Strong,,Never Take in Jail,Jailbird,Sep 4 2007,31256
61253,"Amphetamines[method]oral[amount]60 mg[form]daily,Stimulants",,,,,Medium,,Flaky Skin,Jailbird,Jun 1 2007,16163
61263,"Ayahuasca,Banisteriopsis caapi[method]oral[amount]15 g[form]tea,Harmala Alkaloids,Mimosa spp.,Mushrooms[method]oral[amount]1.5 g[form]tea,Syrian Rue[method]oral[amount]3.0 g[form]tea",,,,,Strong,,Mimosahuasca and Psilohuasca,Hypersphere,Mar 17 2007,41260
61268,"Hydrocodone[amount]repeated,Opiates,Opioids,Pharms - Oxycodone[amount]repeated,Pharms - Promethazine[amount]repeated",,,,,Medium,,I'm Entranced,Acheron,Oct 10 2009,26085
61269,Erythrina mulungu[method]oral[form]tea,,,,,Light,,A Surprising Amazonian Treasure!,Endless Sky,Jul 2 2007,23480
61271,Salvia divinorum[method]smoked[amount]1.0 g[form]extract - 10x,,,,,Light,,A Psychotic Bipolar Person's Experience,Tom,Dec 11 2007,16875
61273,"Alcohol[method]oral[amount]1 glass[form]liquid,Pharmaceuticals,Pharms - Lorazepam[method]oral[amount]4.0 mg[form]pill / tablet",,,,,Extreme,,Holly Amnesia,Max Power,Apr 28 2007,38825
61276,Pharms - Zopiclone[method]oral[amount]37.5 mg[form]pill / tablet,,,,,Strong,,Greatest Euphoria & Amnesia,Max Power,Jul 23 2010,29254
61278,"Pharmaceuticals,Pharms - Bupropion[method]oral[amount]1.2 ml[form]pill / tablet",,,,,Strong,,Mice in the Door,Super_Thrasher,May 20 2008,12852
61279,"Amphetamines[form]daily,Stimulants",,,,,Strong,,Long Term Health Risks,Xazathothx,Oct 25 2007,25310
61280,Mushrooms[method]oral[amount]3.5 g[form]dried,,,,,Medium,,Shifting Perspective,Peter,Sep 2 2007,12449
61283,Pharms - Venlafaxine[method]oral[amount]75 mg[form]daily,,,,,Strong,,Now How Do I Sleep,Science Nerd,Sep 28 2007,12960
61286,"Naloxone[method]sublingual[amount]2.0 mg[form]pill / tablet,Pharms - Buprenorphine[method]sublingual[amount]8.0 mg[form]pill / tablet,Pharms - Tramadol[method]oral[amount]200 mg[form]pill / tablet",,,,,Medium,,The Perfect Combo,Jake,Jun 27 2007,54715
61288,Salvia divinorum[method]smoked[amount]repeated[form]extract - 10x,,,,,Medium,,The Physical Shell,The Journalist,Oct 30 2009,4483
61297,Kratom[method]oral[amount]5.0 g[form]leaves,,,,,Strong,,Induced Full Body Orgasm,ekstasis,Mar 12 2007,12897
61303,Loperamide[method]oral,,,,,,,Hydrocodone-free,blue,Feb 6 2008,3403
61304,LSD[method]oral[amount]3 hits[form]blotter / tab,,,,,Medium,,Everything I Hoped For,Adam,Nov 7 2009,11321
